COUNTRY,HOLDER NAME,ISSUER,ISIN,NET SHORT POSITION (%),POSITION DATE
UNITED KINGDOM,"SAMLYN CAPITAL, LLC",WEIR GROUP PLC,GB0009465807,0.62,2012-10-31
UNITED KINGDOM,SHAUN CREGAN,NOVENTA,JE00B3YDHF95,1.05,2013-02-15
UNITED KINGDOM,"SHEFFIELD ASSET MANAGEMENT, L.L.C.",DIXONS RETAIL PLC,GB0000472455,0.87,2012-11-01
UNITED KINGDOM,"SHEFFIELD ASSET MANAGEMENT, L.L.C.",DIXONS RETAIL PLC,GB0000472455,0.71,2012-11-06
UNITED KINGDOM,"SHEFFIELD ASSET MANAGEMENT, L.L.C.",DIXONS RETAIL PLC,GB0000472455,0.56,2012-11-07
UNITED KINGDOM,"SHEFFIELD ASSET MANAGEMENT, L.L.C.",DIXONS RETAIL PLC,GB0000472455,0.49,2012-11-13
UNITED KINGDOM,"SIERRA GLOBAL MANAGEMENT, LLC",MOTHERCARE PLC,GB0009067447,0.58,2012-11-01
UNITED KINGDOM,"SIERRA GLOBAL MANAGEMENT, LLC",MOTHERCARE PLC,GB0009067447,0.45,2012-12-28
UNITED KINGDOM,"SIERRA GLOBAL MANAGEMENT, LLC",MOTHERCARE PLC,GB0009067447,0.51,2013-01-31
UNITED KINGDOM,SLATE PATH MASTER FUND LP,WEIR GROUP PLC,GB0009465807,0.63,2012-11-05
UNITED KINGDOM,SOROBAN CAPITAL PARTNERS LLC,MARKS AND SPENCER GROUP PLC,GB0031274896,0.72,2012-11-01
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.68,2012-11-01
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.76,2012-11-06
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.70,2012-11-14
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.83,2012-12-03
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.82,2012-12-05
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.77,2012-12-14
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.46,2012-12-17
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.29,2012-12-18
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,2.09,2013-02-06
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,1.75,2013-02-08
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,1.63,2013-02-12
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,AQUARIUS PLATINUM LTD,BMG0440M1284,1.16,2013-02-14
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.80,2012-11-01
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.57,2012-12-11
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.29,2012-12-19
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,PREMIER FOODS PLC,GB00B7N0K053,0.59,2012-11-01
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,PREMIER FOODS PLC,GB00B7N0K053,0.40,2012-12-20
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.99,2012-11-01
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,2.04,2012-11-16
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,2.15,2012-11-19
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,2.00,2012-12-05
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.90,2012-12-06
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.76,2013-02-07
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.65,2013-02-08
UNITED KINGDOM,SOTHIC CAPITAL MANAGEMENT LLP,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.58,2013-02-13
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,0.69,2012-11-01
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,0.83,2012-12-05
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,0.90,2012-12-06
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,1.07,2012-12-27
UNITED KINGDOM,SOUTHPOINT CAPITAL ADVISORS,DIXONS RETAIL PLC,GB0000472455,1.11,2012-12-28
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,ADMIRAL GROUP PLC,GB00B02J6398,1.06,2012-11-01
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,ADMIRAL GROUP PLC,GB00B02J6398,0.91,2012-11-08
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,WEIR GROUP PLC,GB0009465807,1.95,2012-11-01
UNITED KINGDOM,STEADFAST CAPITAL MANAGEMENT LP,WEIR GROUP PLC,GB0009465807,2.02,2012-12-31
UNITED KINGDOM,STEPHEN JAMES,IP GROUP PLC,GB00B128J450,0.49,2013-02-04
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,CHARIOT OIL & GAS LTD,GG00B2R9PM06,0.55,2012-11-06
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,CHARIOT OIL & GAS LTD,GG00B2R9PM06,0.73,2012-11-07
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,LONMIN PLC,GB0031192486,0.58,2012-11-06
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,LONMIN PLC,GB0031192486,0.77,2012-11-07
UNITED KINGDOM,SUNRISE PARTNERS LIMITED PARTNERSHIP,MEDIASET SPA,IT0001063210,0.58,2012-11-06
UNITED KINGDOM,SUSA FUND MANAGEMENT LLP,STOBART GROUP LTD,GB00B03HDJ73,0.51,2013-01-17
UNITED KINGDOM,SUSA FUND MANAGEMENT LLP,STOBART GROUP LTD,GB00B03HDJ73,0.64,2013-02-19
UNITED KINGDOM,SUSQUEHANNA INTERNATIONAL HOLDINGS LLC,WPP PLC,JE00B3DMTY01,0.51,2012-11-28
UNITED KINGDOM,SUSQUEHANNA INTERNATIONAL HOLDINGS LLC,WPP PLC,JE00B3DMTY01,0.50,2012-12-12
UNITED KINGDOM,SUSQUEHANNA INTERNATIONAL HOLDINGS LLC,WPP PLC,JE00B3DMTY01,0.62,2013-02-14
UNITED KINGDOM,"TETON CAPITAL PARTNERS, L.P.",NANOCO GROUP PLC,GB00B01JLR99,0.68,2012-11-01
UNITED KINGDOM,"TETON CAPITAL PARTNERS, L.P.",PURSUIT DYNAMICS PLC,GB0030310964,0.70,2012-11-01
UNITED KINGDOM,"TETON CAPITAL PARTNERS, L.P.",PURSUIT DYNAMICS PLC,GB0030310964,0.00,2012-11-13
UNITED KINGDOM,THAMES RIVER CAPITAL LLP,BIG YELLOW GROUP PLC,GB0002869419,0.55,2013-01-10
UNITED KINGDOM,THAMES RIVER CAPITAL LLP,BIG YELLOW GROUP PLC,GB0002869419,0.43,2013-01-23
UNITED KINGDOM,"TIG ADVISORS, LLC",A.G. BARR PLC,GB00B6XZKY75,0.50,2012-12-31
UNITED KINGDOM,"TIG ADVISORS, LLC",A.G. BARR PLC,GB00B6XZKY75,0.49,2013-01-16
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,1.17,2012-11-01
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,1.33,2013-01-30
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,1.42,2013-02-01
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,1.54,2013-02-06
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,1.67,2013-02-07
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,2.21,2013-02-08
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,2.39,2013-02-11
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,2.52,2013-02-13
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,2.84,2013-02-14
UNITED KINGDOM,TREMBLANT CAPITAL LP,CUPID PLC,GB00B4NJ4984,3.14,2013-02-15
UNITED KINGDOM,TREMBLANT CAPITAL LP,MANCHESTER UNITED PLC,KYG5784H1065,0.78,2012-11-01
UNITED KINGDOM,TREMBLANT CAPITAL LP,PLAYTECH LTD,IM00B7S9G985,0.59,2012-11-01
UNITED KINGDOM,TREMBLANT CAPITAL LP,PLAYTECH LTD,IM00B7S9G985,0.48,2013-02-08
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.43,2012-11-23
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.18,2012-11-26
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.07,2012-11-27
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.53,2012-11-28
UNITED KINGDOM,TT INTERNATIONAL,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.83,2013-01-23
UNITED KINGDOM,UBS AG,DAIRY CREST GROUP PLC,GB0002502812,0.52,2013-02-08
UNITED KINGDOM,UBS AG,DAIRY CREST GROUP PLC,GB0002502812,0.49,2013-02-12
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.70,2012-11-05
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.61,2012-11-09
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.54,2012-11-12
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.43,2012-11-13
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.50,2013-01-04
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.72,2013-01-23
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.66,2013-01-24
UNITED KINGDOM,UBS O'CONNOR LIMITED,AFREN PLC,GB00B0672758,0.48,2013-01-25
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.61,2012-11-12
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.56,2012-11-15
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.32,2012-11-16
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.50,2013-01-08
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.60,2013-02-06
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.48,2013-02-13
UNITED KINGDOM,UBS O'CONNOR LIMITED,CAIRN ENERGY PLC,GB00B74CDH82,0.53,2013-02-21
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,1.22,2012-11-01
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,1.13,2012-11-06
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,1.23,2012-11-07
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,1.12,2012-11-13
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.98,2012-11-14
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.80,2012-11-15
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.67,2012-11-16
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.71,2012-12-05
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.55,2013-01-02
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.72,2013-01-04
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.68,2013-01-14
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.55,2013-01-22
UNITED KINGDOM,UBS O'CONNOR LIMITED,FENNER PLC,GB0003345054,0.48,2013-01-29
UNITED KINGDOM,UBS O'CONNOR LIMITED,PETROPAVLOVSK PLC,GB0031544546,0.51,2013-02-12
UNITED KINGDOM,UBS O'CONNOR LIMITED,PETROPAVLOVSK PLC,GB0031544546,0.41,2013-02-13
UNITED KINGDOM,"WELLINGTON MANAGEMENT COMPANY, LLP",FENNER PLC,GB0003345054,0.58,2012-11-01
UNITED KINGDOM,"WELLINGTON MANAGEMENT COMPANY, LLP",FENNER PLC,GB0003345054,0.44,2013-01-03
UNITED KINGDOM,"WELLINGTON MANAGEMENT COMPANY, LLP",FENNER PLC,GB0003345054,0.50,2013-01-09
UNITED KINGDOM,"WORLDQUANT, LLC",CAPE PLC,JE00B5SJJD95,0.50,2012-12-12
UNITED KINGDOM,"WORLDQUANT, LLC",CAPE PLC,JE00B5SJJD95,0.60,2012-12-19
UNITED KINGDOM,"WORLDQUANT, LLC",CAPE PLC,JE00B5SJJD95,0.59,2012-12-27
UNITED KINGDOM,"WORLDQUANT, LLC",CAPE PLC,JE00B5SJJD95,0.49,2013-01-23
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",ARIAN SILVER CORP,VGG0472G1063,0.58,2012-11-05
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",ARIAN SILVER CORP,VGG0472G1063,0.65,2012-11-06
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",ARIAN SILVER CORP,VGG0472G1063,0.71,2012-11-07
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",ARIAN SILVER CORP,VGG0472G1063,0.00,2012-11-12
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,0.59,2012-11-05
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,0.73,2012-11-06
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,0.88,2012-11-07
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,1.06,2012-11-08
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,1.35,2012-11-09
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,1.46,2012-11-12
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",FRONTERA RESOURCES CORPORATION,KYG368131069,0.00,2012-11-21
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,1.11,2012-11-05
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.00,2012-11-07
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.87,2012-11-28
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.92,2012-11-29
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,1.05,2012-11-30
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,1.10,2012-12-03
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.00,2012-12-05
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.58,2012-12-19
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.69,2012-12-20
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.56,2012-12-21
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.00,2012-12-27
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.66,2013-01-22
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",REGENCY MINES PLC,GB00B0CQLF79,0.70,2013-01-23
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",SAREUM HOLDINGS PLC,GB00B02RFS12,0.55,2012-12-03
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",SAREUM HOLDINGS PLC,GB00B02RFS12,0.67,2012-12-04
UNITED KINGDOM,"YA GLOBAL MASTER SPV, LTD",SAREUM HOLDINGS PLC,GB00B02RFS12,0.00,2012-12-05
UNITED KINGDOM,"ZBI EQUITIES, L.L.C.",WEIR GROUP PLC,GB0009465807,1.02,2013-02-06
